SLF4J(W): Class path contains multiple SLF4J providers.
SLF4J(W): Found provider [scribe.slf4j.ScribeServiceProvider@603be6e3]
SLF4J(W): Found provider [ch.qos.logback.classic.spi.LogbackServiceProvider@25a4e512]
SLF4J(W): See https://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J(I): Actual provider is of type [scribe.slf4j.ScribeServiceProvider@603be6e3]
2024.07.01 19:38:13 WARN  Flyway upgrade recommended: H2 2.2.224 is newer than this version of Flyway and support has not been tested. The latest supported version of H2 is 2.2.220.[0m
2024.07.01 19:39:17 INFO  Running BSP server List(/home/kasun_mendis/.local/share/coursier/bin/.scala-cli.aux, bsp, --json-options, /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/.scala-build/ide-options-v2.json, --json-launcher-options, /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/.scala-build/ide-launcher-options.json, --envs-file, /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/.scala-build/ide-envs.json, /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3)[0m
2024.07.01 19:39:17 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/.metals/bsp.trace.json or /home/kasun_mendis/.cache/metals/bsp.trace.json[0m
2024.07.01 19:39:19 INFO  time: Connected to build server in 1m2s[0m
2024.07.01 19:39:19 INFO  Connected to Build server: scala-cli v1.3.2[0m
2024.07.01 19:39:20 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:39:23 INFO  time: Imported build in 4.07s[0m
2024.07.01 19:39:30 INFO  time: indexed workspace in 7.43s[0m
2024.07.01 19:39:56 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:39:57 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:51:54 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:51:57 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:52:01 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 3.21s[0m
2024.07.01 19:52:01 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:02 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:03 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:52:03 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.55s[0m
2024.07.01 19:52:04 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:04 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:04 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:06 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:07 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:07 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:08 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:08 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:09 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:10 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:52:10 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.43s[0m
2024.07.01 19:52:10 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:20 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:41 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:50 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:51 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:52 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:52 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:54 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:55 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:55 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:52:58 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:52:58 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.41s[0m
2024.07.01 19:52:59 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:00 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:05 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:06 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:07 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:07 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:07 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:09 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:09 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:10 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:12 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:53:12 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:12 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.95s[0m
2024.07.01 19:53:26 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:53:26 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.82s[0m
2024.07.01 19:53:27 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:28 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:28 WARN  Could not find semantic tokens for: file:///mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS%202204%20-%20Functional%20Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:31 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:53:31 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.28s[0m
2024.07.01 19:53:32 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:32 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:53:32 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.13s[0m
2024.07.01 19:53:33 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:53:55 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:50 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:53 WARN  Using indexes to guess the definition of Question1[0m
2024.07.01 19:55:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:53 WARN  Using indexes to guess the definition of Question1[0m
2024.07.01 19:55:53 WARN  Could not load snapshot text for /mnt/a66ad743-1601-4348-99ee-1e8f5b440f29/UCSC/SCS 2204 - Functional Programming/Practicals/22001239_Practical_3/Question1/Question1.scala[0m
2024.07.01 19:55:55 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:55:55 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.61s[0m
2024.07.01 19:55:59 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:55:59 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.61s[0m
2024.07.01 19:56:21 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:21 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.31s[0m
2024.07.01 19:56:27 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:27 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.62s[0m
2024.07.01 19:56:29 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:29 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.46s[0m
2024.07.01 19:56:34 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:34 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.43s[0m
2024.07.01 19:56:36 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:36 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.46s[0m
2024.07.01 19:56:48 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:48 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.19s[0m
2024.07.01 19:56:51 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:51 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.15s[0m
2024.07.01 19:56:56 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:56 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.21s[0m
2024.07.01 19:56:57 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:56:57 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.1s[0m
2024.07.01 19:58:33 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:58:33 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.14s[0m
2024.07.01 19:58:39 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:58:39 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.22s[0m
2024.07.01 19:58:54 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:58:54 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.13s[0m
2024.07.01 19:58:57 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:58:57 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.47s[0m
Jul 01, 2024 7:59:00 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 775
2024.07.01 19:59:03 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:04 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 1.57s[0m
2024.07.01 19:59:08 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:08 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.49s[0m
2024.07.01 19:59:11 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:11 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.39s[0m
2024.07.01 19:59:15 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:15 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.36s[0m
2024.07.01 19:59:19 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:19 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.12s[0m
2024.07.01 19:59:29 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:29 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.17s[0m
2024.07.01 19:59:33 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:33 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.2s[0m
2024.07.01 19:59:39 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:39 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.15s[0m
2024.07.01 19:59:44 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:44 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.19s[0m
2024.07.01 19:59:49 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:49 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.42s[0m
2024.07.01 19:59:55 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 19:59:55 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.16s[0m
2024.07.01 20:00:01 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:00:01 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.17s[0m
2024.07.01 20:00:02 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:00:02 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.13s[0m
2024.07.01 20:00:07 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:00:07 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.17s[0m
2024.07.01 20:00:09 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:00:09 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.12s[0m
2024.07.01 20:00:21 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:00:21 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.14s[0m
2024.07.01 20:01:13 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:01:13 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.17s[0m
2024.07.01 20:01:20 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:01:20 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.13s[0m
Jul 01, 2024 8:01:25 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1190
2024.07.01 20:05:17 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:17 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.24s[0m
2024.07.01 20:05:21 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:21 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.21s[0m
2024.07.01 20:05:34 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:34 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.15s[0m
2024.07.01 20:05:38 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:38 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.19s[0m
2024.07.01 20:05:51 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:51 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.11s[0m
2024.07.01 20:05:52 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:05:52 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 97ms[0m
2024.07.01 20:06:01 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:01 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 98ms[0m
2024.07.01 20:06:01 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:01 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.14s[0m
2024.07.01 20:06:09 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:09 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 90ms[0m
2024.07.01 20:06:12 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:12 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 91ms[0m
2024.07.01 20:06:14 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:14 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.18s[0m
2024.07.01 20:06:17 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:17 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.14s[0m
2024.07.01 20:06:30 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:30 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.11s[0m
2024.07.01 20:06:35 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:35 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.21s[0m
2024.07.01 20:06:36 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:36 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.41s[0m
2024.07.01 20:06:41 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
2024.07.01 20:06:41 INFO  time: compiled 22001239_Practical_3_f4dd477a3a in 0.99s[0m
2024.07.01 20:06:45 INFO  compiling 22001239_practical_3_f4dd477a3a (1 scala source)[0m
